1.5962,2.92118,4.12074,9.22883,12.8474,18.4123,28.6536,
1.16902,3.25416,3.94847,9.13234,12.7886,18.5311,29.1185,
0.78001,3.24326,4.05161,8.95901,13.2129,18.3674,28.785,
1.31846,2.46718,3.96462,9.35673,12.842,18.2921,28.7585,
0.791304,3.03069,4.13339,9.02723,12.9256,17.9152,29.0527,
1.1953,3.02475,4.24051,9.03168,12.9543,18.0391,28.7928,
0.98299,2.89225,3.86549,8.98116,12.9776,18.3157,28.8847,
0.805787,3.04602,3.69492,9.08628,13.1192,18.3493,28.7264,
0.799364,2.61253,4.09886,9.2938,12.7828,18.3036,28.7896,
1.59762,2.77837,3.99014,9.03743,12.8036,18.5712,29.0302,
1.22307,2.93013,4.27617,9.14861,12.848,18.7636,28.9661,
1.29741,2.68816,4.32819,9.11964,13.1788,18.5553,28.8983,
1.42422,2.67287,4.10028,9.08157,12.9585,18.536,29.2562,
1.3141,2.96058,4.25506,9.11039,12.7625,18.2467,28.9603,
1.69131,2.96072,4.26948,9.22806,12.9558,18.3004,29.2277,
0.823093,3.00417,4.08642,9.42743,13.0093,18.3893,28.6468,
1.26718,3.14382,4.18416,9.40248,12.9741,18.2468,29.1889,
1.06467,2.41199,4.12068,9.11308,12.7522,18.1129,29.0609,
1.23706,2.94264,4.30891,9.32247,13.1088,18.2438,28.7854,
1.22474,2.72369,3.80297,8.99283,13.0082,18.2588,28.8774,
1.60983,2.80062,4.40647,9.06503,12.9411,18.8571,28.7154,
1.03919,2.91082,3.92119,9.39044,12.7905,18.3007,28.7932,
1.09767,3.02966,3.91638,8.89344,12.8055,18.4862,28.4853,
1.10143,2.38929,3.42694,9.36713,13.0414,18.7471,29.1688,
1.25158,2.96261,4.29822,8.9148,12.5326,18.3313,29.2579,
1.34879,2.71809,4.13236,9.20159,12.8479,18.4375,28.6245,
1.44655,2.98229,4.13816,8.93603,12.6747,17.9884,28.7971,
1.51993,2.84038,3.5797,9.2306,13.4937,18.312,28.7892,
1.46607,2.91266,4.27603,9.01219,13.0569,18.3913,29.0468,
1.44276,3.13197,4.41076,9.29556,13.0104,18.2311,29.0277,
1.6507,2.92298,4.34597,8.85828,13.0036,18.8425,28.9719,
1.20458,2.68413,4.33797,9.24693,12.4525,18.395,28.4918,
1.40808,3.00674,4.30938,9.12987,12.8998,18.1414,29.0379,
1.78981,3.13346,4.30203,9.10572,12.6552,18.4858,29.0501,
1.27989,2.66472,3.98396,9.2199,13.0772,17.7497,28.6239,
1.20454,3.182,4.42273,9.24946,12.6564,18.2161,28.5851,
1.14236,3.18166,4.45232,8.8194,12.7793,18.448,28.835,
0.755375,2.61629,3.72397,9.33135,13.0742,18.0469,28.7003,
1.18068,3.0347,3.94352,8.80311,12.874,18.4759,28.923,
1.19529,2.79507,3.71094,8.90284,13.0136,18.7696,28.6968,
1.18043,3.01473,4.25596,8.99679,12.7185,18.0842,29.2542,
1.31679,3.35939,3.80277,8.49352,12.5087,18.5429,28.8743,
1.0577,3.04029,3.95029,8.86682,12.7796,18.3386,29.3126,
1.47946,3.08424,4.11746,8.97692,13.0298,18.1504,28.9113,
1.69399,2.94659,4.03697,8.56262,13.3199,17.9551,28.4132,
1.6556,3.16777,3.79219,9.31853,12.8576,18.4471,29.0884,
1.48312,2.96159,4.29965,9.47572,12.6894,18.8501,29.0715,
1.20454,2.46732,4.37537,9.22266,12.9741,18.1493,29.256,
1.20496,3.13885,3.92895,8.83376,12.9082,18.6328,29.2747,
1.26079,3.04064,3.87712,9.28578,12.8861,18.4373,29.1651,
1.51461,2.68129,4.17364,9.07312,12.5146,18.3616,29.0685,
1.09757,2.98249,3.94766,9.14923,12.6763,18.3903,28.8153,
1.48663,2.68722,4.02095,8.80892,12.6753,18.0383,28.4255,
1.03393,3.17784,4.36159,9.06116,13.0511,18.4701,29.0517,
1.28923,2.48838,4.01997,9.10076,12.6651,18.6393,28.824,
1.5004,2.71632,3.69595,9.26144,12.8479,18.0273,28.6518,
1.55616,2.52457,3.83507,9.03848,12.9158,18.6259,29.2459,
0.56507,3.03886,4.08091,8.89818,13.2789,18.2457,29.0795,
1.06913,2.35711,4.32777,9.29152,12.6107,17.9828,29.2721,
1.65751,2.76608,3.89427,9.29665,12.7126,18.3505,28.8129,
0.78644,3.09877,3.98782,9.52738,12.6218,18.4779,28.7815,
1.01667,2.64729,3.94277,9.12781,13.078,18.2359,28.7689,
1.37207,3.15697,4.18717,9.17549,13.1139,18.0668,29.2814,
1.52061,3.45073,4.09116,8.66335,12.9824,18.1573,28.9638,
1.41273,3.15232,3.87846,9.04615,12.7668,18.3192,29.4045,
1.20343,2.94375,4.22345,9.36142,12.7565,18.5311,28.643,
1.51937,2.7576,4.06466,8.91852,12.9964,18.2103,28.6183,
1.11904,2.52582,4.05421,9.21211,12.9941,18.5568,28.9178,
1.28088,2.65361,4.16298,8.95494,13.1641,18.3741,28.6744,
1.33757,2.89604,3.72927,9.04878,13.0488,18.4541,28.6033,
1.18166,3.35008,4.08555,9.11533,12.6062,18.2952,28.9764,
1.31425,3.12743,3.98065,9.23924,12.8588,18.2789,28.8622,
1.54254,2.85039,4.10854,9.14291,12.9246,18.7673,28.7618,
1.34268,2.89813,4.2749,8.98326,12.5057,18.2162,28.8892,
1.50025,2.97451,4.02057,9.28873,12.9593,18.0847,28.9808,
1.04686,2.68963,4.13929,8.82783,12.8391,18.5234,28.6648,
1.30799,3.25517,4.16038,9.0329,13.0782,18.0069,28.9509,
1.2382,2.83369,3.71944,8.91536,12.8329,18.3238,28.6837,
1.27504,3.21204,4.06893,8.86241,12.7892,18.491,28.9163,
1.34022,3.01633,4.14081,8.87484,12.9497,18.4024,28.8456,
1.72963,2.83654,4.27582,9.19796,12.4622,18.5131,28.7049,
1.38794,2.76916,3.8885,8.85491,12.7223,18.5214,28.7774,
1.02517,2.99158,4.11086,9.0683,12.9053,18.2475,28.8345,
1.41475,2.50599,4.10031,9.2029,12.8507,18.7055,28.9255,
0.63866,2.96549,4.25013,9.06462,12.6773,17.9658,28.8614,
1.24836,3.22243,4.07285,9.08893,12.6734,18.125,28.5652,
1.16489,2.45484,4.24942,9.0964,13.0032,18.366,28.8093,
1.15628,2.90051,4.17158,9.1766,12.5995,18.4707,28.9631,
0.951209,3.21783,3.71289,9.0963,12.7575,18.0372,29.0044,
0.943194,3.0533,3.98605,9.20614,12.9103,18.5301,28.9906,
1.28162,2.57267,4.01017,9.27822,12.6429,18.0845,28.5607,
1.55158,2.65609,3.81116,9.06409,13.0488,18.6813,28.8781,
1.00142,2.86826,4.10446,9.13654,13.0806,18.0429,28.6273,
0.921785,3.114,3.81877,8.86216,12.4546,18.3993,28.98,
1.09914,3.17703,4.14191,9.38145,12.7167,18.1299,29.1912,
1.52334,3.32841,4.17847,8.93606,12.6232,18.2768,28.6484,
0.740698,3.29477,3.8878,9.5355,12.6003,18.3115,28.511,
1.58767,2.97263,3.45851,8.97948,12.7301,18.1755,28.4853,
1.25077,3.03395,4.05875,9.35926,12.6946,18.2346,28.5085,
1.34812,3.18397,3.95162,8.62412,13.031,18.5936,29.0902,
1.31115,2.85798,3.80112,9.19913,12.5962,18.3802,28.8081,
1.30653,2.78902,3.82907,9.1664,13.1855,18.5732,28.5351,
1.31544,3.09636,3.68064,8.83548,12.9546,18.4195,29.3421,
0.781342,3.06963,3.82285,9.05612,12.7514,18.1079,28.7395,
1.29247,3.01812,4.24543,8.98795,12.6572,18.3839,29.0943,
1.30916,3.25061,4.0495,8.89978,13.1684,18.2304,28.894,
1.41525,3.14153,3.99105,9.0541,13.1932,18.2681,29.1487,
1.54154,2.61833,3.92246,8.82722,12.767,18.6948,28.9432,
1.3391,2.86059,3.70588,8.89314,13.0515,18.5098,29.0453,
0.883287,2.51061,4.078,8.69179,12.6549,18.1879,28.8861,
1.108,2.98655,3.97394,8.87941,12.4923,18.1177,28.7435,
1.16321,3.29963,4.21608,8.67171,12.9025,18.7648,28.8111,
1.32855,3.13215,3.87749,9.25038,12.6923,17.8096,28.9129,
0.78699,2.84446,3.83688,9.55678,12.7062,18.5507,29.0826,
1.47717,3.03184,3.54828,9.17986,12.6247,18.1618,28.7734,
1.071,2.91638,4.13908,9.13158,12.7906,18.3189,28.985,
1.01532,3.18327,4.0163,9.26827,12.861,18.4385,28.6481,
1.34521,2.86778,3.80469,8.92073,12.7696,18.3474,29.141,
1.45788,2.82051,4.02774,8.98049,12.8778,18.6097,28.7173,
1.298,2.59147,4.37414,9.0234,12.8093,18.2661,28.9291,
1.0795,2.92379,4.05287,9.09515,12.5352,18.2012,28.6163,
1.37436,2.57528,4.07994,9.22433,12.7339,18.5397,29.0321,
1.02695,2.9745,3.96744,9.25549,12.7167,18.4006,29.17,
0.78602,2.41499,3.99901,8.8444,12.8164,18.4712,28.8809,
1.34369,2.98527,4.45043,9.33222,13.1421,18.6304,28.7839,
1.59478,3.42977,4.11452,8.96815,13.0859,18.3432,28.6352,
1.45875,3.21734,3.94465,8.98326,12.8272,18.1741,28.8225,
1.3165,3.01936,4.27275,9.01665,12.8269,18.3855,29.022,
1.67007,3.1983,4.29388,9.12576,12.7077,18.9319,28.8,
1.41027,3.14507,4.29017,8.83745,12.8506,17.9823,29.0189,
1.31418,3.21335,4.21777,9.15241,12.5189,18.2634,28.8504,
1.41307,3.10375,4.06613,9.12673,12.6596,18.392,28.6619,
1.49747,3.18927,4.04704,8.93292,12.8724,18.3074,28.9435,
1.06522,3.03096,4.30061,9.04661,12.4912,18.4476,28.9473,
1.38242,3.13816,3.82612,9.27551,12.9987,18.3815,28.5872,
0.879345,2.92334,4.10504,9.1064,12.6391,18.375,28.8398,
0.981102,2.90092,4.25126,9.12739,13.1165,18.4834,28.7213,
1.31414,3.01145,3.90568,9.09475,13.2224,18.5142,28.8593,
1.28882,2.84029,3.85757,9.24906,12.6978,18.7606,28.3984,
1.43005,2.76139,4.25333,8.92027,12.8436,18.4763,28.8778,
1.36311,3.2557,4.40973,8.49545,13.3223,18.5746,28.939,
1.2161,2.86741,3.93395,9.27493,12.9222,18.5301,28.9734,
1.36695,3.10444,4.06574,9.10178,12.9002,18.331,28.7045,
1.23742,3.16147,3.65465,9.04995,12.925,18.0209,29.0157,
1.45632,3.34468,4.16066,9.24804,12.672,19.001,29.0881,
0.817832,2.96111,4.16452,9.51997,12.5527,17.9259,28.844,
0.879973,3.327,3.78714,8.72484,12.7589,18.1309,28.8265,
1.27622,2.57288,4.37727,8.72345,12.9596,18.4963,29.536,
0.988205,3.11591,3.99075,9.23236,12.4652,18.1076,28.6491,
1.44616,2.78019,4.06579,9.11408,12.3019,18.5499,28.6326,
1.35331,3.31407,3.8252,8.95956,12.9688,18.3996,28.7006,
1.12742,2.57706,4.25925,9.12597,13.1537,18.295,29.0126,
1.04293,2.95226,4.1102,9.21587,12.4829,18.3651,28.683,
1.46774,2.91314,4.06748,8.6885,13.1996,18.4601,28.6075,
1.27776,3.04348,4.12169,8.97939,12.5748,18.3458,29.002,
1.34114,3.34754,3.75006,8.93561,12.963,18.505,28.8612,
1.1018,3.11697,4.43601,9.15927,12.542,18.25,28.6487,
1.57673,2.56646,3.93028,9.36017,12.5379,18.3737,28.5579,
1.12329,2.9498,3.61189,9.20168,13.1016,18.6871,28.8938,
1.11324,3.27456,3.99864,9.34194,13.0523,18.2187,28.7211,
1.42468,2.69704,4.31348,9.32749,12.7429,18.664,28.9883,
1.59799,3.24323,3.92831,8.93235,12.5454,18.2624,29.1217,
1.31961,2.7758,4.07431,8.89841,12.7941,18.1928,28.7163,
1.06032,2.88221,3.92652,8.75178,12.9851,18.9479,28.62,
1.07242,2.73982,4.29214,9.04731,12.8266,17.8808,28.547,
1.14841,2.90243,4.00066,9.29227,13.1206,18.3374,28.8287,
1.5225,2.90126,4.11852,8.74883,13.0616,18.2419,28.8906,
1.22694,3.34153,3.76774,9.18873,13.1917,18.2357,29.187,
1.46931,3.1203,4.56334,9.03346,12.9032,18.1742,29.4367,
1.41928,2.73811,4.13113,9.31558,13.2466,18.3918,28.9274,
1.30299,3.29522,4.47107,9.24621,12.8667,18.3963,29.001,
1.28006,2.88019,3.87636,8.77466,13.1008,18.2437,29.1075,
1.20838,2.69013,4.26008,9.28701,13.1981,18.1038,28.5295,
1.07184,3.38035,3.83856,9.3219,12.9987,18.5192,29.093,
1.57438,3.20442,4.07393,8.97551,13.0042,18.4769,29.3218,
1.48569,2.99373,4.3839,9.51834,12.9153,18.4662,28.5886,
1.1277,2.70882,4.27568,8.82293,12.919,18.3988,29.0819,
1.07714,2.83473,3.75797,9.13665,12.8897,18.5133,28.9525,
1.14143,3.22471,4.00082,8.87406,13.1473,18.3852,28.8868,
1.1048,2.92161,3.87414,9.13,12.9472,18.781,29.0696,
1.33632,2.87349,3.39575,8.58585,12.9325,18.8211,29.1489,
1.46193,2.99689,3.85781,9.11987,13.082,18.5346,28.6005,
0.81735,3.17791,4.13638,9.27789,12.8685,18.1711,29.0944,
1.49238,2.83208,3.97026,8.6115,12.8797,18.2493,28.9907,
0.997784,2.95909,3.73577,9.27533,12.9845,18.4644,28.9056,
0.729127,3.14439,4.33561,8.99932,13.3984,18.3555,29.0154,
1.06945,3.20996,3.982,9.10498,13.0001,18.4935,29.0228,
1.5471,3.06283,4.01629,8.79664,13.1381,18.2821,28.7729,
1.40812,3.06878,4.05046,8.74375,13.3976,18.3798,29.0534,
1.1195,3.06489,3.94739,9.10143,13.0645,18.468,28.5274,
1.59414,3.02435,3.7772,9.20152,12.5942,18.8093,28.7699,
1.3359,3.1005,4.37096,9.18966,13.0724,18.6108,29.0722,
1.4575,2.65039,4.23773,9.42074,12.8102,18.3659,28.7981,
1.48247,2.76102,4.31704,8.9655,12.978,18.1248,28.4537,
1.288,2.81228,4.0175,9.1171,13.1329,18.6578,28.7866,
1.38838,3.18208,3.96206,9.08568,13.2607,18.2864,28.9367,
1.4508,3.18779,4.19698,9.06424,13.4465,18.5694,28.7064,
1.27338,3.06918,3.9645,9.11188,12.78,18.2837,29.0967,
1.2579,3.12705,3.73886,8.66187,13.2733,18.5123,29.0434,
1.10791,3.03155,4.31987,9.42155,12.6743,18.3456,29.0048,
1.38168,2.95582,3.89975,9.18419,12.9763,17.9713,29.1381,
1.43047,3.12006,4.22745,8.92734,12.9127,18.4333,29.0773,
1.21605,3.20285,4.02344,9.07172,13.1483,18.5868,28.9854,
1.33406,3.15242,4.30996,9.19836,13.4044,18.4632,28.8075,
1.19868,2.72032,4.26737,8.91318,12.8098,18.2898,28.7554,
0.969365,2.77277,4.07162,9.01816,12.6597,18.616,28.9755,
1.22191,2.59441,4.08267,9.16623,13.2312,18.1942,28.7768,
1.65023,3.14127,4.35286,9.21005,12.8779,18.3383,28.4528,
1.20229,3.02925,4.32833,9.05879,13.0358,18.1986,28.7229,
1.19644,2.90004,4.19795,9.42929,12.923,18.3213,28.8931,
1.30666,2.99468,3.77621,9.02659,12.7741,18.5263,29.4234,
0.823273,2.91259,3.90206,9.24337,12.9799,18.3543,29.0743,
1.17559,2.95295,3.7589,8.99966,12.8538,18.15,28.8302,
1.30438,2.90544,4.10573,8.80831,12.8567,18.3242,29.0345,
1.2841,2.76216,3.65761,9.05384,13.117,18.5257,28.8483,
1.45377,2.78572,4.06464,8.74194,12.6728,18.3089,29.0484,
0.931904,2.86477,4.4437,9.16361,13.0439,18.558,28.5298,
1.49291,2.70982,4.37993,8.93356,12.884,18.2657,28.6691,
0.913177,3.26028,3.72903,8.64661,12.949,18.6402,29.0156,
1.2869,3.35295,4.24445,8.90984,12.8196,18.5212,29.05,
1.20191,2.77438,3.86581,9.17826,13.0127,18.473,28.7368,
1.41254,2.61966,4.02382,9.23432,12.7368,18.1583,29.0779,
1.08549,3.37758,4.02588,9.37558,12.9336,18.4901,29.073,
1.53516,3.23855,3.74677,9.28268,12.9054,18.1726,28.8625,
1.25154,3.00669,4.21433,9.30391,13.1813,18.5705,29.0013,
1.13958,3.43088,4.60761,8.91076,13.1219,18.2139,28.7824,
1.22066,3.18722,3.80331,8.88625,13.0732,18.3989,28.8403,
1.17414,2.84435,4.43683,8.91401,13.2098,18.0253,28.0758,
1.33325,2.79239,3.93806,9.16944,13.0211,18.3398,28.8572,
0.914246,3.03836,4.24556,9.07907,13.2551,18.3762,28.8871,
1.18526,2.9491,4.0343,9.3633,12.9071,18.6278,29.163,
1.18742,2.94844,4.22868,8.90819,12.974,18.5183,29.051,
1.27032,2.84138,4.04059,8.92955,13.0129,18.2333,28.7692,
0.916893,2.75915,4.3526,8.83841,13.5239,18.6606,28.9117,
1.42202,2.84111,3.98319,8.96624,12.6802,18.3525,28.8063,
1.43332,2.97302,4.18775,8.79735,13.1969,18.3698,28.867,
1.48791,3.0017,4.1485,8.97213,12.7119,18.6143,29.0792,
0.837404,3.07697,4.12424,9.08044,12.8974,17.9659,28.8705,
1.48213,3.32305,3.94729,9.37617,13.0393,18.6093,28.5917,
1.23401,2.83833,4.06483,9.04239,12.8887,17.8947,28.462,
1.15417,3.4574,4.04145,8.7073,12.9789,18.7545,28.7818,
1.36548,2.73104,4.11793,9.4594,12.9164,18.559,29.0145,
0.839534,3.11268,4.15097,8.95948,13.0095,18.1428,29.0259,
0.8267,2.87781,4.04613,9.00509,12.9439,18.6419,28.8037,
1.59981,2.94991,4.18266,9.01302,12.7807,18.4045,29.0076,
1.02875,3.15412,4.39181,8.83426,12.5942,18.0603,28.8183,
1.23706,2.55612,3.73869,9.0866,12.6919,18.1398,28.9323,
1.51814,3.27637,4.2647,8.54631,12.7494,18.3627,28.7535,
1.30085,3.31668,3.97805,9.05407,13.2287,18.1345,28.7274,
1.35931,3.17726,4.3724,8.94174,12.9978,18.4923,29.1567,
0.863188,2.95127,3.83919,8.75592,13.0396,18.7434,28.5858,
0.912192,3.14121,4.18227,8.83845,13.2496,18.3936,29.1324,
1.42447,3.19753,4.4134,9.01614,13.3005,18.0452,28.7782,
1.19504,3.377,4.38169,8.85705,12.9263,18.599,29.0577,
1.11064,2.94053,3.5706,9.25387,13.3674,18.5684,28.7958,
1.19815,3.04194,4.3161,9.12486,13.0503,18.1479,29.2652,
1.10169,3.57579,4.08337,8.98201,12.7357,18.4979,29.2193,
0.841255,2.68392,4.02416,9.24485,13.1145,18.295,29.3474,
1.17374,3.0854,4.07808,8.93539,12.9366,18.3279,29.0455,
1.36381,2.87946,4.23903,9.11257,12.8823,18.6455,29.1117,
1.01174,3.05076,4.20512,9.256,12.8597,18.3778,28.6458,
1.35699,3.12255,4.26377,8.83181,12.9858,18.5444,28.6137,
1.64387,3.00227,4.06286,8.66052,12.9544,18.8343,28.8156,
1.44849,3.12153,4.33755,9.19118,12.6128,18.1212,28.456,
1.57417,3.02071,4.05173,8.85233,13.209,18.5043,28.9128,
1.30641,2.77276,4.00288,9.34092,12.7268,18.644,28.6723,
1.70357,3.13925,4.39741,8.65649,12.5959,18.0897,28.6147,
1.40436,3.38773,3.93656,9.06991,12.7282,18.2204,28.8474,
1.37462,2.90197,4.04118,9.14623,12.9676,18.1651,28.7801,
1.20644,2.99768,3.87626,8.83571,12.4972,18.844,28.6039,
1.57544,3.18587,4.00173,9.23648,12.7264,18.2796,28.5897,
1.48234,2.94965,3.84526,9.07466,13.1593,18.5848,28.4714,
1.52382,3.11568,4.2627,8.73524,12.5162,18.4403,28.69,
1.48383,3.01761,4.1135,8.90266,12.5061,18.5804,28.4688,
0.79983,3.21077,4.0502,8.84482,12.6466,18.059,29.1873,
1.19313,2.84123,3.96612,9.03636,13.0166,18.558,28.9517,
1.90887,3.03971,4.12598,8.77554,12.5804,18.5265,28.7933,
1.53491,2.94733,4.02883,9.056,12.7282,18.6148,28.3631,
1.12903,3.14964,3.90112,9.32078,12.9052,18.2589,28.5621,
1.56066,2.82676,4.03872,8.77329,12.6835,18.2922,29.0245,
1.12062,2.95805,3.72326,8.82404,12.7509,18.4155,28.9472,
1.08277,3.24438,4.35759,9.16142,13.0099,18.1968,28.7568,
1.28062,2.82711,3.96273,9.13877,13.0834,18.2226,28.9986,
1.33368,3.09028,4.02485,9.21539,12.8385,18.5292,28.6614,
1.2161,2.70399,3.81721,9.05781,12.7446,18.0609,28.798,
1.32734,3.00845,3.83376,9.33016,12.7077,18.5234,28.9228,
1.4074,3.3343,3.99477,8.82067,12.925,18.7506,28.4405,
1.75883,3.16141,4.0678,9.14784,12.7584,18.8807,28.9472,
1.28748,2.88074,3.95304,9.4216,12.7946,18.4695,28.9605,
1.65301,2.97874,4.24585,9.51698,12.8467,18.266,28.7876,
0.96319,2.71123,3.78119,8.72325,12.65,18.4989,28.5148,
1.56253,3.35119,3.9905,9.32212,12.942,18.0543,28.9639,
1.28055,3.09508,3.36796,8.72006,13.0278,18.1298,29.0242,
0.992006,3.28639,3.9664,8.86619,12.8033,18.493,28.853,
1.20839,2.89068,3.86476,8.96601,13.2435,18.3713,28.9479,
1.34398,2.77727,4.12837,8.86723,13.0737,17.8783,29.0105,
1.34813,3.05923,3.64376,8.48398,12.6084,18.007,29.0119,
1.44228,2.90582,3.88507,9.05369,12.6008,18.3218,28.7693,
0.716399,3.10221,3.72481,9.3924,13.0749,18.6791,29.2293,
1.2634,3.03851,4.14946,8.90583,12.8267,18.1505,28.9125,
1.50536,2.30747,3.84145,8.66515,12.5534,18.4076,28.6369,
1.5013,2.96796,4.22785,9.17309,12.573,18.6505,28.2114,
1.39851,2.72933,3.87958,8.91081,13.0143,18.0727,28.901,
1.88114,3.17297,4.0962,8.95147,13.0702,18.393,28.8449,
1.43755,3.30454,3.98466,8.83676,12.8226,18.3482,28.7472,
1.62707,3.06051,3.8502,9.26,12.892,18.2157,28.7068,
1.34896,2.3833,3.96943,9.2573,12.6778,18.5157,28.9848,
0.985338,3.35125,4.52858,9.20115,13.2104,18.3141,28.605,
1.28123,2.65956,4.19533,9.24397,12.935,18.1353,28.8374,
1.47483,2.71567,3.97641,8.8259,12.7531,18.2296,28.5323,
1.24666,2.62919,4.01512,9.31933,12.7222,18.1988,28.8914,
1.33852,2.88202,4.33206,9.13473,12.5061,18.5089,28.9539,
1.23761,2.44348,4.0277,9.44808,12.3838,18.105,28.7465,
1.28871,2.61379,4.09671,9.22927,12.6054,18.292,28.96,
1.01688,2.52315,3.81718,9.09059,12.7977,18.1701,28.8703,
1.24518,3.23765,3.87461,8.96182,12.608,18.2468,28.9665,
1.58869,3.05322,4.30726,8.98859,12.7601,18.4981,28.9236,
1.10032,3.04157,4.37976,9.30854,12.2772,18.4458,28.5766,
1.60381,3.31115,3.8104,9.13356,12.9349,18.327,28.6625,
1.13997,3.50336,4.20618,9.26064,12.425,18.1515,28.5779,
1.15244,3.03521,4.23842,9.50506,12.8797,18.2914,28.4295,
1.53059,3.00304,4.32593,9.32161,12.861,18.3717,28.6379,
1.18677,3.45975,4.15384,9.14946,12.6543,18.5156,28.8415,
1.0864,3.06924,3.93363,9.21487,12.6911,18.427,28.7096,
1.70742,3.04724,3.99024,8.8192,13.2011,18.3023,28.9246,
1.08751,3.23884,3.92965,9.06754,12.3607,18.3946,28.5446,
1.40017,3.12603,3.99003,8.75007,12.6146,18.2985,28.5845,
1.43763,2.97739,4.41987,9.49388,12.8743,18.171,29.058,
1.12439,2.77988,3.66544,8.86197,13.0362,18.1668,28.4159,
1.23404,3.21054,4.07723,9.08726,13.0108,18.2281,28.6064,
1.423,3.00376,4.02824,9.08011,12.9472,18.3283,28.5921,
1.41003,3.04915,4.26981,9.11098,12.8039,18.1167,28.6707,
1.5304,2.89268,4.22412,8.73529,12.8198,18.647,29.1521,
0.789001,3.1139,4.23721,8.73975,12.6218,18.4986,28.8398,
1.68996,3.54263,3.72173,9.12482,13.0811,18.5065,28.9422,
1.39017,2.97286,4.14537,9.01317,13.0247,18.0808,28.3316,
1.42005,3.32549,3.39751,8.78767,12.6741,18.7062,28.7669,
1.16887,3.16222,3.79621,9.07657,12.6638,18.1085,29.0396,
1.29386,2.8264,3.92354,9.06659,12.4239,18.1876,29.0141,
1.33459,3.21975,3.6063,9.01079,12.4009,18.1195,28.7095,
1.41197,2.93665,4.03509,8.71663,12.3369,18.2088,29.1854,
1.58164,3.10495,3.90479,8.99837,12.5771,18.2152,28.7238,
1.07595,2.74253,4.24371,9.16598,12.6851,18.3831,28.9681,
1.58939,2.78904,4.60933,8.9807,12.3531,18.5142,28.6573,
1.33556,3.28464,4.15599,9.12809,13.3363,18.0619,29.095,
1.53037,3.16292,4.07787,9.41028,12.7909,18.0527,29.1731,
1.40725,2.79878,3.93105,8.8218,12.4839,18.3277,28.9269,
1.48517,2.99572,4.46528,9.02352,12.7381,18.6926,28.7483,
1.12259,3.30172,3.91739,9.26176,12.7521,18.2238,28.493,
1.46601,3.18059,4.0788,9.27696,12.6632,17.8689,29.2317,
1.30207,2.87753,3.67822,9.12913,12.888,17.9594,28.5999,
1.05361,2.86653,3.75904,9.2713,12.3656,17.8502,28.917,
1.11158,3.25052,3.99075,9.03541,12.79,18.5553,28.31,
1.17434,2.85396,3.96974,9.0651,13.1814,18.2269,29.1193,
1.18782,2.95856,3.66005,9.07282,13.0392,18.4641,29.1228,
1.57484,3.00551,3.93009,8.35099,12.8365,18.2918,28.9363,
1.10671,2.64218,4.44644,8.97094,13.0048,18.4039,28.7005,
1.1502,3.0352,4.07951,9.21863,12.428,18.5032,28.9404,
